#Name,"Time","estimated_lead_longi_velocity","estimated_lead_sideslip_angle","estimated_lead_states_ax2","estimated_lead_states_beta2","estimated_lead_states_vx2","estimated_lead_states_wz2","groundtruth_lead_states_ax2","groundtruth_lead_states_beta2","groundtruth_lead_states_vx2","groundtruth_lead_states_wz2"
#Dataset,"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
#Unit,"s","m/s","rad","m/s^2","rad","m/s","rad/s","m/s^2","rad","m/s","rad/s"
0.671,0,0,-0.001436025043,-2.481969933e-09,-0.0005442852855,-0.0003057781706,-0.001066908757,0,1.080513183e-06,-1.117742586e-06
0.681,0,0,-0.001436025043,-2.481968409e-09,-0.0005586455359,-0.0003057781706,-0.00106738657,0,1.080076645e-06,-1.105905602e-06
0.691,0,0,-0.001436025043,-2.481967187e-09,-0.0005730057864,-0.0003057781706,-0.00106785895,0,1.076148872e-06,-1.09077404e-06
0.701,0,0,-0.001436025043,-2.481966299e-09,-0.0005873660367,-0.0003057781706,-0.001068320642,0,1.068060237e-06,-1.07247121e-06
0.711,0,0,-0.001436025043,-2.481965411e-09,-0.0006017262871,-0.0003057781706,-0.001068736533,0,1.055947395e-06,-1.051180501e-06
0.721,0,0,-0.001436025043,-2.481963635e-09,-0.0006160865377,-0.0003057781707,-0.001068967321,0,1.040315852e-06,-1.027114764e-06
0.731,0,0,-0.001784674007,-5.649938563e-09,-0.0007836616389,-0.0007415619802,-0.00106914396,0,1.021473269e-06,-1.000512611e-06
0.741,0,0,-0.001784674007,-5.649938628e-09,-0.0008015083789,-0.0007415619803,-0.001069363844,0,9.999479564e-07,-9.715396864e-07
0.751,0,0,-0.001784674007,-5.649937296e-09,-0.0008193551187,-0.0007415619804,-0.001069621076,0,9.762556617e-07,-9.403575141e-07
0.761,0,0,-0.001784674006,-5.649936408e-09,-0.0008372018589,-0.0007415619804,-0.001070021449,0,9.508348195e-07,-9.070355199e-07
0.771,0,0,-0.001784674006,-5.649936408e-09,-0.0008550485988,-0.0007415619804,-0.001070367537,0,9.2361768e-07,-8.718067789e-07
0.781,0,0,-0.001784674006,-5.649935519e-09,-0.0008728953389,-0.0007415619806,-0.001070656521,0,8.945388678e-07,-8.350794346e-07
0.791,0,0,-0.004295806786,-3.148687012e-09,-0.002102699856,-0.0006287997196,-0.001070874027,0,8.639490796e-07,-7.972467704e-07
0.801,0,0,-0.004295806785,-3.148688754e-09,-0.002145657923,-0.0006287997196,-0.00107101911,0,8.324379549e-07,-7.586660225e-07
0.811,0,0,-0.004295806785,-3.148691086e-09,-0.002188615991,-0.0006287997196,-0.001071100557,0,8.006441567e-07,-7.196496165e-07
0.821,0,0,-0.004295806785,-3.148691974e-09,-0.002231574058,-0.0006287997197,-0.001071131449,0,7.69142448e-07,-6.804659324e-07
0.831,0,0,-0.004295806784,-3.14869375e-09,-0.002274532126,-0.0006287997197,-0.001071125383,0,7.383947013e-07,-6.41344067e-07
0.841,0,0,-0.004295806784,-3.148695527e-09,-0.002317490193,-0.0006287997197,-0.001071094379,0,7.087410486e-07,-6.024805584e-07
0.851,0,0,-0.004804394374,-1.002581745e-08,-0.002627752291,-0.0008954519867,-0.001071047991,0,6.804123285e-07,-5.640450185e-07
0.861,0,0,-0.004804394374,-1.002581673e-08,-0.002675796233,-0.0008954519868,-0.00107099317,0,6.535513416e-07,-5.261854544e-07
0.871,0,0,-0.004804394374,-1.00258174e-08,-0.002723840176,-0.0008954519867,-0.001070934534,0,6.282354294e-07,-4.890322287e-07
0.881,0,0,-0.004804394374,-1.002581562e-08,-0.002771884118,-0.0008954519865,-0.001070874822,0,6.044965279e-07,-4.527010195e-07
0.891,0,0,-0.004804394374,-1.002581473e-08,-0.002819928061,-0.0008954519863,-0.001070815371,0,5.823371742e-07,-4.172950326e-07
0.901,0,0,-0.004804394372,-1.002581562e-08,-0.002867972003,-0.0008954519862,-0.001070756557,0,5.617422977e-07,-3.829062382e-07
0.911,0,0,-0.005435012774,-1.184954981e-08,-0.003274138586,-0.001031941413,-0.001070698154,0,5.426873378e-07,-3.496162604e-07
0.921,0,0,-0.005435012773,-1.184954934e-08,-0.00332848871,-0.001031941413,-0.001070639602,0,5.251434648e-07,-3.174967129e-07
0.931,0,0,-0.005435012773,-1.184954845e-08,-0.003382838833,-0.001031941413,-0.001070580196,0,5.090807012e-07,-2.866093547e-07
0.941,0,0,-0.005435012773,-1.184954934e-08,-0.003437188957,-0.001031941413,-0.00107051921,0,4.944696173e-07,-2.570061325e-07
0.951,0,0,-0.005435012774,-1.184955023e-08,-0.003491539081,-0.001031941413,-0.001070455967,0,4.812821185e-07,-2.287291501e-07
0.961,0,0,-0.005435012774,-1.184954934e-08,-0.003545889204,-0.001031941413,-0.00107038988,0,4.694916951e-07,-2.01810759e-07
0.971,0,0,-0.006156600771,-3.807933226e-09,-0.004039856864,-0.001072445066,-0.001070320458,0,4.590733696e-07,-1.762736832e-07
0.981,0,0,-0.006156600769,-3.807933524e-09,-0.004101422864,-0.001072445066,-0.001070247314,0,4.500034917e-07,-1.521312974e-07
0.991,0,0,-0.006156600769,-3.807932747e-09,-0.004162988863,-0.001072445066,6.22969469e-05,0,4.422594575e-07,-1.29388007e-07
1.001,0,0,-0.006156600768,-3.807931859e-09,-0.004224554862,-0.001072445066,0.0001598736994,0,2.144930737e-05,-9.327540459e-08
1.011,0,0,-0.006156600767,-3.80793197e-09,-0.004286120861,-0.001072445066,-0.001025463398,0,2.663313893e-05,-1.228687304e-07
1.021,0,0,-0.006156600765,-3.807930971e-09,-0.004347686861,-0.001072445066,-0.001260693914,0,2.5869522e-05,-5.510313902e-08
1.031,0,0,-0.006900434948,1.782110507e-08,-0.004892119014,-0.001045714614,-0.00127201255,0,2.408530291e-05,-5.721321651e-08
1.041,0,0,-0.006900434948,1.782110481e-08,-0.004961123348,-0.001045714613,-0.001263026424,0,2.234088438e-05,-5.209076196e-08
1.051,0,0,-0.006900434946,1.782110481e-08,-0.005030127681,-0.001045714613,-0.001254771005,0,2.065079129e-05,-9.041440779e-09
1.061,0,0,-0.006900434946,1.782110393e-08,-0.005099132015,-0.001045714613,-0.001232284361,0,1.911655483e-05,-1.676984018e-08
1.071,0,0,-0.006900434946,1.782110393e-08,-0.005168136349,-0.001045714613,-0.001224203502,0,1.77355746e-05,3.688080869e-09
1.081,0,0,-0.006900434946,1.782110304e-08,-0.005237140684,-0.001045714613,-0.001211072038,0,1.643319529e-05,2.073568555e-08
1.091,0,0,-0.007596175781,5.599031463e-08,-0.005784189946,-0.000973241401,-0.001196351633,0,1.527591999e-05,1.801917469e-08
1.101,0,0,-0.007596175781,5.599031516e-08,-0.005860151678,-0.0009732414009,-0.001189542837,0,1.421698922e-05,3.863871482e-08
1.111,0,0,-0.007596175779,5.599031483e-08,-0.005936113411,-0.0009732414007,-0.001177159408,0,1.323770958e-05,4.362724566e-08
1.121,0,0,-0.00759617578,5.599031483e-08,-0.006012075143,-0.0009732414005,-0.001167205248,0,1.236947882e-05,4.570317744e-08
1.131,0,0,-0.007596175779,5.599031305e-08,-0.006088036873,-0.0009732414003,-0.001160604281,0,1.156966833e-05,6.015107491e-08
1.141,0,0,-0.007596175777,5.599031128e-08,-0.006163998604,-0.0009732414001,-0.001150686739,0,1.084278736e-05,6.146692104e-08
