"Time","camera_rel_pose_dphi","camera_rel_pose_dx","camera_rel_pose_dy","fusion_rel_pose_dphi","fusion_rel_pose_dx","fusion_rel_pose_dy","groundtruth_follow_longi_velocity","groundtruth_lead_longi_velocity","groundtruth_rel_pose_dphi","groundtruth_rel_pose_dx","groundtruth_rel_pose_dy","lidar_rel_pose_dphi","lidar_rel_pose_dx","lidar_rel_pose_dy"
166.461,0.0384390766,3.336075057,0.07358548952,0.02293343055,3.382117417,0.06936397293,3.33499767,3.334979791,0.02283226922,3.32303699,0.06666562459,0.01737009674,3.36364715,0.06990601079
166.471,0.0384390766,3.336075057,0.07358548952,0.02296623365,3.382115721,0.06965116061,3.334978593,3.334970534,0.02283710694,3.306361494,0.06667751524,0.01737009674,3.36364715,0.06990601079
166.481,0.0384390766,3.336075057,0.07358548952,0.02299950208,3.382113074,0.06995358482,3.334959494,3.334952004,0.02286963948,3.306358882,0.06696863397,0.01737009674,3.36364715,0.06990601079
166.491,0.0384390766,3.336075057,0.07358548952,0.02303146927,3.382110897,0.07024283785,3.334940376,3.334933459,0.02290188638,3.306356256,0.06726035275,0.01737009674,3.36364715,0.06990601079
166.501,0.0384390766,3.336075057,0.07358548952,0.02306411624,3.382108284,0.07054681295,3.334921245,3.334914901,0.02293384511,3.306353616,0.0675526612,0.01737009674,3.36364715,0.06990601079
166.511,0.02509598529,3.328698645,0.06974102244,0.02309845389,3.382096618,0.07110106341,3.334902104,3.334896337,0.02296551316,3.306350962,0.06784554882,0.005854291245,3.378935462,0.07776177704
166.521,0.02509598529,3.328698645,0.06974102244,0.02313059867,3.382093855,0.07140716681,3.334882959,3.334877769,0.02299688802,3.306348294,0.06813900502,0.005854291245,3.378935462,0.07776177704
166.531,0.02509598529,3.328698645,0.06974102244,0.02316175122,3.382091954,0.07169653554,3.334863813,3.334859203,0.02302796716,3.306345612,0.0684330191,0.005854291245,3.378935462,0.07776177704
166.541,0.02509598529,3.328698645,0.06974102244,0.02319336483,3.382089386,0.07200338972,3.33484467,3.334840641,0.02305874808,3.306342916,0.06872758028,0.005854291245,3.378935462,0.07776177704
166.551,0.02509598529,3.328698645,0.06974102244,0.02322370926,3.382087682,0.07229469595,3.334825535,3.334822089,0.02308922827,3.306340206,0.06902267765,0.005854291245,3.378935462,0.07776177704
166.561,0.02509598529,3.328698645,0.06974102244,0.02325470131,3.382084972,0.07260276936,3.334806412,3.334803551,0.02311940521,3.306337483,0.06931830022,0.005854291245,3.378935462,0.07776177704
166.571,0.01978473076,3.338379777,0.07584239128,0.02328501266,3.382069949,0.0730816148,3.334787305,3.334785029,0.02314927641,3.306334746,0.06961443691,0.007862326864,3.377288258,0.07781239937
166.581,0.01978473076,3.338379777,0.07584239128,0.02331527605,3.382067214,0.07339238388,3.334768217,3.334766529,0.02317883935,3.306331995,0.06991107652,0.007862326864,3.377288258,0.07781239937
166.591,0.01978473076,3.338379777,0.07584239128,0.02334443031,3.382065347,0.07368470396,3.334749154,3.334748053,0.02320809154,3.306329231,0.0702082078,0.007862326864,3.377288258,0.07781239937
166.601,0.01978473076,3.338379777,0.07584239128,0.02337411409,3.382062429,0.07399615878,3.334730117,3.334729606,0.02323703046,3.306326453,0.07050581938,0.007862326864,3.377288258,0.07781239937
166.611,0.01978473076,3.338379777,0.07584239128,0.02340287665,3.382060426,0.07428832677,3.334711112,3.334711192,0.02326565363,3.306323662,0.07080389979,0.007862326864,3.377288258,0.07781239937
166.621,0.01978473076,3.338379777,0.07584239128,0.02343204122,3.382057696,0.07460002466,3.334692142,3.334692813,0.02329395854,3.306320858,0.07110243752,0.007862326864,3.377288258,0.07781239937
166.631,0.01978473076,3.338379777,0.07584239128,0.02345945383,3.38204224,0.07500249882,3.334673211,3.334674474,0.02332194269,3.306318041,0.07140142095,0.01135870208,3.376451713,0.0778299238
166.641,0.01978473076,3.338379777,0.07584239128,0.02348793467,3.382039379,0.0753159099,3.334654321,3.334656177,0.02334960359,3.30631521,0.07170083839,0.01135870208,3.376451713,0.0778299238
166.651,0.01978473076,3.338379777,0.07584239128,0.02351504849,3.382037065,0.07561117726,3.334635478,3.334637927,0.02337693875,3.306312367,0.07200067809,0.01135870208,3.376451713,0.0778299238
166.661,0.01978473076,3.338379777,0.07584239128,0.0235428586,3.38203421,0.07592551478,3.334616683,3.334619727,0.02340394568,3.30630951,0.07230092826,0.01135870208,3.376451713,0.0778299238
166.671,0.01978473076,3.338379777,0.07584239128,0.02356960155,3.382032288,0.07622009679,3.334597941,3.33460158,0.02343062189,3.306306641,0.07260157703,0.01135870208,3.376451713,0.0778299238
166.681,0.01978473076,3.338379777,0.07584239128,0.02359683674,3.382029268,0.07653470762,3.334579255,3.334583488,0.0234569649,3.306303759,0.07290261246,0.01135870208,3.376451713,0.0778299238
166.691,0.02550686727,3.332841787,0.0764869535,0.02361684747,3.382148037,0.07687786954,3.334560629,3.334565457,0.02348297221,3.306300865,0.07320402256,-0.007954114985,3.438297274,0.07909084082
166.701,0.02550686727,3.332841787,0.0764869535,0.02364339934,3.382145203,0.07719344362,3.334542064,3.334547488,0.02350864135,3.306297958,0.0735057953,-0.007954114985,3.438297274,0.07909084082
166.711,0.02550686727,3.332841787,0.0764869535,0.02366877806,3.382143324,0.07748949813,3.334523565,3.334529584,0.02353396985,3.306295039,0.07380791854,-0.007954114985,3.438297274,0.07909084082
166.721,0.02550686727,3.332841787,0.0764869535,0.0236947143,3.382140339,0.07780539909,3.334505134,3.334511749,0.02355895523,3.306292107,0.07411038011,-0.007954114985,3.438297274,0.07909084082
166.731,0.02550686727,3.332841787,0.0764869535,0.02371910967,3.382137983,0.07810317853,3.334486775,3.334493985,0.02358359503,3.306289163,0.07441316772,-0.007954114985,3.438297274,0.07909084082
166.741,0.02550686727,3.332841787,0.0764869535,0.02374431045,3.382135032,0.07842001878,3.334468488,3.334476295,0.02360788678,3.306286208,0.07471626905,-0.007954114985,3.438297274,0.07909084082
166.751,0.03874396458,3.335999033,0.08276999701,0.02376692641,3.382192411,0.07898682515,3.334450278,3.33445868,0.02363182802,3.30628324,0.0750196717,-0.009764466675,3.411195773,0.08628618481
166.761,0.03874396458,3.335999033,0.08276999701,0.02379134641,3.382189288,0.07930610636,3.334432146,3.334441143,0.02365541628,3.306280261,0.0753233632,-0.009764466675,3.411195773,0.08628618481
166.771,0.03874396458,3.335999033,0.08276999701,0.02381476798,3.382187108,0.07960225141,3.334414094,3.334423687,0.02367864911,3.306277271,0.07562733099,-0.009764466675,3.411195773,0.08628618481
166.781,0.03874396458,3.335999033,0.08276999701,0.02383861694,3.382184132,0.07992118669,3.334396125,3.334406313,0.02370152404,3.306274268,0.07593156249,-0.009764466675,3.411195773,0.08628618481
166.791,0.03874396458,3.335999033,0.08276999701,0.02386096651,3.382182172,0.08021932299,3.334378241,3.334389024,0.02372403863,3.306271255,0.07623604505,-0.009764466675,3.411195773,0.08628618481
166.801,0.03874396458,3.335999033,0.08276999701,0.02388408278,3.382179042,0.08053881545,3.334360445,3.334371823,0.02374619041,3.30626823,0.07654076592,-0.009764466675,3.411195773,0.08628618481
166.811,0.01574188361,3.310798072,0.08063296814,0.02390546132,3.382214428,0.08102520892,3.334342738,3.33435471,0.02376797693,3.306265195,0.07684571233,0.00191157487,3.400759221,0.08611188658
166.821,0.01574188361,3.310798072,0.08063296814,0.02392785562,3.382211406,0.08134602645,3.334325123,3.334337688,0.02378939576,3.306262148,0.07715087142,0.00191157487,3.400759221,0.08611188658
166.831,0.01574188361,3.310798072,0.08063296814,0.02394883819,3.382209424,0.08164417858,3.334307601,3.334320759,0.02381044443,3.306259091,0.07745623027,0.00191157487,3.400759221,0.08611188658
166.841,0.01574188361,3.310798072,0.08063296814,0.02397051954,3.382206242,0.08196518195,3.334290175,3.334303926,0.02383112052,3.306256023,0.07776177595,0.00191157487,3.400759221,0.08611188658
166.851,0.01574188361,3.310798072,0.08063296814,0.02399060654,3.382203791,0.08226409848,3.334272847,3.334287189,0.02385142158,3.306252945,0.07806749545,0.00191157487,3.400759221,0.08611188658
166.861,0.01574188361,3.310798072,0.08063296814,0.02401151536,3.382200637,0.08258553883,3.334255618,3.334270551,0.02387134518,3.306249856,0.07837337576,0.00191157487,3.400759221,0.08611188658
166.871,0.01978063788,3.338557579,0.08488192004,0.02403584263,3.382193974,0.08329578441,3.334238491,3.334254014,0.02389088888,3.306246757,0.07867940381,0.002393896228,3.382330677,0.09344733372
166.881,0.01978063788,3.338557579,0.08488192004,0.02405585067,3.382190618,0.08362046662,3.334221468,3.33423758,0.02391005028,3.306243649,0.07898556648,0.002393896228,3.382330677,0.09344733372
166.891,0.01978063788,3.338557579,0.08488192004,0.02407462453,3.382188223,0.08391783705,3.334204549,3.33422125,0.02392882693,3.30624053,0.07929185065,0.002393896228,3.382330677,0.09344733372
166.901,0.01978063788,3.338557579,0.08488192004,0.02409396344,3.382184954,0.08424197983,3.334187738,3.334205026,0.02394721643,3.306237402,0.07959824314,0.002393896228,3.382330677,0.09344733372
166.911,0.01978063788,3.338557579,0.08488192004,0.0241121297,3.382182863,0.08453889507,3.334171036,3.334188909,0.02396521637,3.306234265,0.07990473075,0.002393896228,3.382330677,0.09344733372
166.921,0.01978063788,3.338557579,0.08488192004,0.02413082095,3.382179452,0.08486232391,3.334154444,3.334172902,0.02398282434,3.306231118,0.08021130025,0.002393896228,3.382330677,0.09344733372
166.931,0.01978063788,3.338557579,0.08488192004,0.02414577144,3.382137783,0.08516790773,3.334137964,3.334157006,0.02400003793,3.306227962,0.08051793838,0.01777114008,3.364207196,0.08541487877
166.941,0.01978063788,3.338557579,0.08488192004,0.02416356391,3.382134446,0.08549206194,3.334121597,3.334141222,0.02401685476,3.306224797,0.08082463186,0.01777114008,3.364207196,0.08541487877
166.951,0.01978063788,3.338557579,0.08488192004,0.02417977352,3.382132262,0.08579076071,3.334105346,3.334125552,0.02403327244,3.306221623,0.08113136738,0.01777114008,3.364207196,0.08541487877
166.961,0.01978063788,3.338557579,0.08488192004,0.02419677945,3.382128769,0.08611483429,3.334089212,3.334109997,0.02404928857,3.306218441,0.08143813161,0.01777114008,3.364207196,0.08541487877
166.971,0.01978063788,3.338557579,0.08488192004,0.02421242584,3.382126377,0.08641240719,3.334073196,3.33409456,0.02406490078,3.30621525,0.08174491117,0.01777114008,3.364207196,0.08541487877
166.981,0.01978063788,3.338557579,0.08488192004,0.02422871782,3.382123046,0.08673587714,3.334057299,3.33407924,0.02408010669,3.306212051,0.08205169263,0.01777114008,3.364207196,0.08541487877
166.991,0.02370239132,3.344486165,0.0889474202,0.02423820659,3.382070367,0.08686867343,3.334041523,3.334064039,0.02409490395,3.306208844,0.08235846256,0.02360193059,3.357937602,0.08292095566
167.001,0.02370239132,3.344486165,0.0889474202,0.024253651,3.382066935,0.08719140039,3.334025869,3.334048959,0.02410929017,3.306205629,0.08266520744,0.02360193059,3.357937602,0.08292095566
167.011,0.02370239132,3.344486165,0.0889474202,0.02426759348,3.382064438,0.0874896309,3.334010339,3.334034001,0.02412326302,3.306202407,0.08297191373,0.02360193059,3.357937602,0.08292095566
167.021,0.02370239132,3.344486165,0.0889474202,0.0242822746,3.382061108,0.08781191998,3.333994934,3.334019165,0.02413682013,3.306199176,0.08327856782,0.02360193059,3.357937602,0.08292095566
167.031,0.02370239132,3.344486165,0.0889474202,0.02429523656,3.382058881,0.08811049728,3.333979654,3.334004453,0.02414995916,3.306195939,0.08358515608,0.02360193059,3.357937602,0.08292095566
167.041,0.02370239132,3.344486165,0.0889474202,0.024309084,3.3820554,0.08843268883,3.333964501,3.333989867,0.0241626778,3.306192694,0.08389166481,0.02360193059,3.357937602,0.08292095566
167.051,0.009313748888,3.356879552,0.08926647456,0.02431013926,3.382041119,0.08818711507,3.333949475,3.333975406,0.0241749737,3.306189442,0.08419808023,0.03714717403,3.373803671,0.07519033404
167.061,0.009313748888,3.356879552,0.08926647456,0.02432324564,3.382037813,0.08850568652,3.333934579,3.333961072,0.02418684456,3.306186183,0.08450438854,0.03714717403,3.373803671,0.07519033404
167.071,0.009313748888,3.356879552,0.08926647456,0.024334437,3.382035481,0.08880527988,3.333919813,3.333946866,0.02419828806,3.306182918,0.08481057582,0.03714717403,3.373803671,0.07519033404
167.081,0.009313748888,3.356879552,0.08926647456,0.02434664894,3.382032,0.0891241054,3.333905177,3.333932788,0.02420930191,3.306179646,0.08511662807,0.03714717403,3.373803671,0.07519033404
167.091,0.009313748888,3.356879552,0.08926647456,0.02435683958,3.38202929,0.08942348373,3.333890673,3.33391884,0.02421988382,3.306176368,0.08542253124,0.03714717403,3.373803671,0.07519033404
167.101,0.009313748888,3.356879552,0.08926647456,0.02436812006,3.382025874,0.0897426395,3.333876301,3.333905022,0.02423003149,3.306173084,0.08572827126,0.03714717403,3.373803671,0.07519033404
167.111,0.01591219471,3.310920459,0.0895879826,0.02436840647,3.382017864,0.08956442767,3.333862062,3.333891335,0.02423974267,3.306169794,0.08603383405,0.03794775612,3.376860434,0.078118979
167.121,0.01591219471,3.310920459,0.0895879826,0.02437886966,3.382014365,0.08988061325,3.333847957,3.333877779,0.02424901509,3.306166499,0.08633920548,0.03794775612,3.376860434,0.078118979
167.131,0.01591219471,3.310920459,0.0895879826,0.02438754444,3.382011699,0.09017882261,3.333833987,3.333864355,0.02425784651,3.306163198,0.08664437137,0.03794775612,3.376860434,0.078118979
167.141,0.01591219471,3.310920459,0.0895879826,0.02439715203,3.382008321,0.09049481225,3.333820152,3.333851064,0.0242662347,3.306159891,0.08694931753,0.03794775612,3.376860434,0.078118979
167.151,0.01591219471,3.310920459,0.0895879826,0.02440470079,3.382005916,0.09079319876,3.333806453,3.333837907,0.02427417742,3.30615658,0.0872540297,0.03794775612,3.376860434,0.078118979
167.161,0.01591219471,3.310920459,0.0895879826,0.02441336281,3.382002384,0.09110941132,3.33379289,3.333824882,0.02428167246,3.306153264,0.08755849354,0.03794775612,3.376860434,0.078118979
167.171,0.01977502304,3.33873531,0.09392248272,0.0244104176,3.381996599,0.09087563062,3.333779463,3.333811992,0.02428871762,3.306149943,0.0878626947,0.03979281616,3.377684454,0.0781573508
167.181,0.01977502304,3.33873531,0.09392248272,0.02441836493,3.381993271,0.09118776947,3.333766174,3.333799237,0.02429531071,3.306146618,0.08816661875,0.03979281616,3.377684454,0.0781573508
167.191,0.01977502304,3.33873531,0.09392248272,0.02442400543,3.381990805,0.09148619162,3.333753023,3.333786616,0.02430144954,3.306143288,0.08847025123,0.03979281616,3.377684454,0.0781573508
167.201,0.01977502304,3.33873531,0.09392248272,0.0244309292,3.381987305,0.09179896596,3.333740009,3.33377413,0.02430713194,3.306139955,0.08877357762,0.03979281616,3.377684454,0.0781573508
167.211,0.01977502304,3.33873531,0.09392248272,0.0244358295,3.381984458,0.09209545095,3.333727134,3.333761779,0.02431235576,3.306136618,0.08907658337,0.03979281616,3.377684454,0.0781573508
167.221,0.01977502304,3.33873531,0.09392248272,0.02444181716,3.381981011,0.09240817113,3.333714398,3.333749565,0.02431711884,3.306133277,0.08937925387,0.03979281616,3.377684454,0.0781573508
167.231,0.02713620912,3.343350262,0.0942689693,0.02443494865,3.381979721,0.09212522892,3.3337018,3.333737485,0.02432141905,3.306129933,0.08968157447,0.04175101773,3.379359733,0.07821650344
167.241,0.02713620912,3.343350262,0.0942689693,0.02444007131,3.381976203,0.09243430513,3.333689341,3.333725542,0.02432525427,3.306126586,0.08998353046,0.04175101773,3.379359733,0.07821650344
167.251,0.02713620912,3.343350262,0.0942689693,0.02444329031,3.381973405,0.09272905043,3.333677022,3.333713735,0.02432862238,3.306123236,0.09028510712,0.04175101773,3.379359733,0.07821650344
167.261,0.02713620912,3.343350262,0.0942689693,0.02444751714,3.381969999,0.09303776369,3.333664842,3.333702064,0.02433152128,3.306119884,0.09058628963,0.04175101773,3.379359733,0.07821650344
167.271,0.02713620912,3.343350262,0.0942689693,0.02444983564,3.381967476,0.09333132893,3.333652801,3.333690529,0.02433394887,3.306116529,0.09088706317,0.04175101773,3.379359733,0.07821650344
167.281,0.02713620912,3.343350262,0.0942689693,0.02445316217,3.381963915,0.09363958755,3.3336409,3.33367913,0.02433590309,3.306113172,0.09118741283,0.04175101773,3.379359733,0.07821650344
167.291,0.02369836093,3.344664268,0.09807058634,0.02444667531,3.38192725,0.09359905058,3.333629138,3.333667867,0.02433738187,3.306109813,0.09148732368,0.03051520491,3.364375309,0.08558867306
167.301,0.02369836093,3.344664268,0.09807058634,0.02444902536,3.381923811,0.09390540755,3.333617515,3.33365674,0.02433838318,3.306106452,0.09178678072,0.03051520491,3.364375309,0.08558867306
167.311,0.02369836093,3.344664268,0.09807058634,0.02444920452,3.381921219,0.09419774928,3.333606032,3.333645748,0.02433890503,3.30610309,0.09208576885,0.03051520491,3.364375309,0.08558867306
167.321,0.02369836093,3.344664268,0.09807058634,0.02445056671,3.381917605,0.09450398904,3.333594689,3.333634893,0.02433894542,3.306099727,0.09238427295,0.03051520491,3.364375309,0.08558867306
167.331,0.02369836093,3.344664268,0.09807058634,0.02444983737,3.381914731,0.09479464058,3.333583484,3.333624172,0.0243385024,3.306096363,0.09268227776,0.03051520491,3.364375309,0.08558867306
167.341,0.02369836093,3.344664268,0.09807058634,0.02445023354,3.381911224,0.09510047524,3.333572419,3.333613587,0.02433757404,3.306092998,0.09297976797,0.03051520491,3.364375309,0.08558867306
167.351,0.009237663134,3.356959145,0.09835719263,0.02444566826,3.381853764,0.09529946803,3.333561492,3.333603136,0.02433615843,3.306089633,0.09327672816,0.02424926423,3.355727799,0.09308594171
167.361,0.009237663134,3.356959145,0.09835719263,0.02444510943,3.381850129,0.095604245,3.333550704,3.33359282,0.02433425372,3.306086268,0.09357314284,0.02424926423,3.355727799,0.09308594171
167.371,0.009237663134,3.356959145,0.09835719263,0.0244426665,3.381847332,0.09589120751,3.333540054,3.333582639,0.02433185804,3.306082903,0.09386899644,0.02424926423,3.355727799,0.09308594171
167.381,0.009237663134,3.356959145,0.09835719263,0.02444120333,3.381843839,0.09619497246,3.333529542,3.333572591,0.0243289696,3.306079538,0.0941642733,0.02424926423,3.355727799,0.09308594171
167.391,0.009237663134,3.356959145,0.09835719263,0.02443743925,3.381841316,0.09648182316,3.333519168,3.333562676,0.0243255866,3.306076174,0.0944589576,0.02424926423,3.355727799,0.09308594171
167.401,0.009237663134,3.356959145,0.09835719263,0.02443493426,3.381837678,0.09678527421,3.333508931,3.333552895,0.02432170728,3.306072811,0.09475303341,0.02424926423,3.355727799,0.09308594171
167.411,0.01028539698,3.328015208,0.1012071507,0.02442574961,3.381780979,0.09691152958,3.333498831,3.333543246,0.0243173299,3.30606945,0.09504648466,0.02482736406,3.355752236,0.09309589779
167.421,0.01028539698,3.328015208,0.1012071507,0.02442226554,3.38177745,0.0972133145,3.333488868,3.33353373,0.02431245276,3.30606609,0.09533929519,0.02482736406,3.355752236,0.09309589779
167.431,0.01028539698,3.328015208,0.1012071507,0.02441665883,3.381774881,0.09749646167,3.333479041,3.333524345,0.02430707418,3.306062732,0.09563144879,0.02482736406,3.355752236,0.09309589779
167.441,0.01028539698,3.328015208,0.1012071507,0.02441218617,3.381771188,0.09779738847,3.333469349,3.333515091,0.02430119252,3.306059376,0.09592292915,0.02482736406,3.355752236,0.09309589779
167.451,0.01028539698,3.328015208,0.1012071507,0.02440556419,3.381768337,0.09807887876,3.333459793,3.333505968,0.02429480616,3.306056023,0.09621371992,0.02482736406,3.355752236,0.09309589779
167.461,0.01028539698,3.328015208,0.1012071507,0.02440009188,3.381764766,0.09837887504,3.333450371,3.333496975,0.02428791351,3.306052673,0.09650380466,0.02482736406,3.355752236,0.09309589779
167.471,0.01976788055,3.338912926,0.1029640767,0.02439338825,3.381720836,0.09874804921,3.333441084,3.333488111,0.02428051305,3.306049326,0.09679316689,0.01950322701,3.362860559,0.1008931828
167.481,0.01976788055,3.338912926,0.1029640767,0.02438694273,3.381717121,0.09904732654,3.33343193,3.333479376,0.02427260342,3.306045982,0.09708178999,0.01950322701,3.362860559,0.1008931828
167.491,0.01976788055,3.338912926,0.1029640767,0.02437816192,3.381714286,0.09932555012,3.33342291,3.333470768,0.02426418374,3.306042642,0.09736965706,0.01950322701,3.362860559,0.1008931828
167.501,0.01976788055,3.338912926,0.1029640767,0.02437064937,3.381710684,0.09962401066,3.333414021,3.333462286,0.02425525369,3.306039306,0.09765675068,0.01950322701,3.362860559,0.1008931828
167.511,0.01976788055,3.338912926,0.1029640767,0.02436083288,3.381708163,0.09990030286,3.333405265,3.33345393,0.02424581346,3.306035975,0.09794305258,0.01950322701,3.362860559,0.1008931828
167.521,0.01976788055,3.338912926,0.1029640767,0.02435226116,3.381704414,0.1001977751,3.33339664,3.333445698,0.0242358641,3.306032648,0.09822854325,0.01950322701,3.362860559,0.1008931828
167.531,0.02550646051,3.333553873,0.1036380809,0.02434574101,3.381690024,0.1008027691,3.333388146,3.333437588,0.02422540757,3.306029327,0.09851320149,0.007533639896,3.378298745,0.1089518624
167.541,0.02550646051,3.333553873,0.1036380809,0.0243360693,3.381686375,0.1011010861,3.333379782,3.3334296,0.02421444681,3.306026011,0.098797004,0.007533639896,3.378298745,0.1089518624
167.551,0.02550646051,3.333553873,0.1036380809,0.02432440753,3.381683923,0.1013719445,3.333371547,3.333421733,0.02420298552,3.306022702,0.09907992502,0.007533639896,3.378298745,0.1089518624
167.561,0.02550646051,3.333553873,0.1036380809,0.02431376748,3.381680131,0.1016683707,3.33336344,3.333413986,0.02419102767,3.306019398,0.09936193615,0.007533639896,3.378298745,0.1089518624
167.571,0.02550646051,3.333553873,0.1036380809,0.02430128984,3.381677429,0.1019363387,3.333355462,3.333406358,0.02417857715,3.306016102,0.09964300661,0.007533639896,3.378298745,0.1089518624
167.581,0.02550646051,3.333553873,0.1036380809,0.02428973121,3.381673801,0.1022304798,3.333347611,3.33339885,0.02416563769,3.306012814,0.09992310371,0.007533639896,3.378298745,0.1089518624
167.591,0.03967627019,3.335743695,0.1103385525,0.02427862854,3.38165751,0.1027456757,3.333339886,3.33339146,0.02415221287,3.306009535,0.1002021934,0.009324203032,3.376699845,0.1089191768
167.601,0.03967627019,3.335743695,0.1103385525,0.02426601414,3.381653756,0.1030395737,3.333332287,3.333384188,0.02413830623,3.306006265,0.1004802409,0.009324203032,3.376699845,0.1089191768
167.611,0.03967627019,3.335743695,0.1103385525,0.02425120729,3.381651006,0.1033045434,3.333324812,3.333377032,0.02412392128,3.306003005,0.100757211,0.009324203032,3.376699845,0.1089191768
167.621,0.03967627019,3.335743695,0.1103385525,0.02423755209,3.381647351,0.1035966167,3.333317462,3.333369994,0.02410906153,3.305999757,0.1010330686,0.009324203032,3.376699845,0.1089191768
167.631,0.03967627019,3.335743695,0.1103385525,0.02422212026,3.381644925,0.1038575829,3.333310236,3.33336307,0.02409373062,3.30599652,0.1013077783,0.009324203032,3.376699845,0.1089191768
167.641,0.03967627019,3.335743695,0.1103385525,0.02420755939,3.381641122,0.1041469447,3.333303132,3.333356261,0.02407793243,3.305993296,0.1015813051,0.009324203032,3.376699845,0.1089191768
167.651,0.009160882272,3.35703703,0.1074483201,0.02419241379,3.381623692,0.1045794789,3.33329615,3.333349566,0.02406167108,3.305990085,0.1018536139,0.01234271588,3.375784687,0.1089214441
167.661,0.009160882272,3.35703703,0.1074483201,0.02417685129,3.381620067,0.1048675339,3.333289288,3.333342983,0.02404495111,3.305986888,0.1021246692,0.01234271588,3.375784687,0.1089214441
167.671,0.009160882272,3.35703703,0.1074483201,0.02415959297,3.381617753,0.1051235288,3.333282547,3.333336512,0.02402777759,3.305983706,0.1023944351,0.01234271588,3.375784687,0.1089214441
167.681,0.009160882272,3.35703703,0.1074483201,0.02414314551,3.381614014,0.1054085547,3.333275926,3.333330151,0.024010156,3.305980539,0.1026628752,0.01234271588,3.375784687,0.1089214441
167.691,0.009160882272,3.35703703,0.1074483201,0.02412485633,3.381611409,0.1056624349,3.333269423,3.3333239,0.0239920921,3.30597739,0.1029299519,0.01234271588,3.375784687,0.1089214441
167.701,0.009160882272,3.35703703,0.1074483201,0.02410747932,3.381607833,0.1059446383,3.333263037,3.333317758,0.02397359197,3.305974257,0.1031956269,0.01234271588,3.375784687,0.1089214441
167.711,0.010342555,3.328109357,0.1102142196,0.02408480885,3.381632138,0.1060124458,3.333256768,3.333311723,0.02395466189,3.305971143,0.1034598608,0.0282444249,3.393130679,0.1017489803
167.721,0.010342555,3.328109357,0.1102142196,0.02406656413,3.381628506,0.1062904347,3.333250616,3.333305796,0.02393530835,3.305968048,0.1037226132,0.0282444249,3.393130679,0.1017489803
167.731,0.010342555,3.328109357,0.1102142196,0.0240466946,3.381625963,0.1065388618,3.333244578,3.333299976,0.0239155379,3.305964973,0.1039838428,0.0282444249,3.393130679,0.1017489803
167.741,0.010342555,3.328109357,0.1102142196,0.02402759141,3.381622503,0.1068135645,3.333238654,3.33329426,0.02389535718,3.30596192,0.1042435078,0.0282444249,3.393130679,0.1017489803
167.751,0.010342555,3.328109357,0.1102142196,0.02400695167,3.381620267,0.1070585404,3.333232844,3.333288647,0.02387477287,3.305958888,0.1045015654,0.0282444249,3.393130679,0.1017489803
167.761,0.010342555,3.328109357,0.1102142196,0.023987021,3.381616703,0.1073297332,3.333227147,3.333283137,0.02385379167,3.30595588,0.1047579724,0.0282444249,3.393130679,0.1017489803
167.771,0.01975921754,3.339090388,0.1120067005,0.02395936295,3.38157745,0.1073097319,3.333221561,3.333272419,0.02385155864,3.339277821,0.1057390058,0.02852885523,3.362668012,0.101007496
167.781,0.01975921754,3.339090388,0.1120067005,0.02393860015,3.3815741,0.1075760224,3.333216085,3.333272419,0.02381066578,3.305949939,0.105265663,0.02852885523,3.362668012,0.101007496
167.791,0.01975921754,3.339090388,0.1120067005,0.02391651996,3.381571855,0.1078147518,3.33321072,3.333267211,0.02378853474,3.305947008,0.1055168609,0.02852885523,3.362668012,0.101007496
167.801,0.01975921754,3.339090388,0.1120067005,0.02389500284,3.381568371,0.1080770968,3.333205463,3.333262105,0.02376603414,3.305944104,0.1057662368,0.02852885523,3.362668012,0.101007496
167.811,0.01975921754,3.339090388,0.1120067005,0.02387202879,3.381565977,0.1083129091,3.333200314,3.3332571,0.02374317089,3.30594123,0.1060137483,0.02852885523,3.362668012,0.101007496
167.821,0.01975921754,3.339090388,0.1120067005,0.0238497151,3.381562717,0.1085715243,3.333195273,3.333252194,0.02371995198,3.305938385,0.1062593535,0.02852885523,3.362668012,0.101007496
167.831,0.0272865507,3.343806165,0.1123428202,0.0238214473,3.38152821,0.1085836979,3.333190337,3.333247388,0.02369638444,3.30593557,0.1065030106,0.02929447565,3.364842923,0.1032652687
167.841,0.0272865507,3.343806165,0.1123428202,0.02379842131,3.381524918,0.1088369094,3.333185507,3.333242681,0.02367247539,3.305932787,0.1067446783,0.02929447565,3.364842923,0.1032652687
167.851,0.0272865507,3.343806165,0.1123428202,0.02377408118,3.381522579,0.1090659445,3.333180781,3.333238073,0.02364823203,3.305930036,0.1069843147,0.02929447565,3.364842923,0.1032652687
167.861,0.0272865507,3.343806165,0.1123428202,0.0237503076,3.381519483,0.1093151465,3.333176158,3.333233563,0.02362366159,3.305927318,0.1072218781,0.02929447565,3.364842923,0.1032652687
167.871,0.0272865507,3.343806165,0.1123428202,0.02372525253,3.381517526,0.1095403564,3.333171638,3.333229151,0.02359877135,3.305924635,0.1074573269,0.02929447565,3.364842923,0.1032652687
167.881,0.0272865507,3.343806165,0.1123428202,0.02370074434,3.381514373,0.1097854493,3.333167219,3.333224835,0.02357356858,3.305921986,0.1076906195,0.02929447565,3.364842923,0.1032652687
