#Name,"Time","follow_longi_velocity_estimate_error","follow_sideslip_angle_estimate_error","groundtruth_follow_longi_velocity","groundtruth_lead_longi_velocity","lead_longi_velocity_estimate_error","lead_sideslip_angle_estimate_error"
#Dataset,"C1","C1","C1","C1","C1","C1","C1"
#Unit,"s","m/s","rad","m/s","m/s","m/s","rad"
0.821,-1.15292304e-05,0,7.691424454e-07,7.69142448e-07,-8.066223248e-07,0
0.831,-2.220961534e-05,0,7.383946958e-07,7.383947013e-07,-2.327756845e-05,0
0.841,-3.289097501e-05,0,7.087410404e-07,7.087410486e-07,-2.323879216e-05,0
0.851,-7.28808793e-07,0,6.804123178e-07,6.804123285e-07,-7.221811894e-07,0
0.861,-1.14121262e-05,0,6.535513287e-07,6.535513416e-07,-7.032187432e-07,0
0.871,-2.209642922e-05,0,6.282354144e-07,6.282354294e-07,-2.42334979e-05,0
0.881,-3.278171931e-05,0,6.044965109e-07,6.044965279e-07,-2.420975899e-05,0
0.891,-6.294818136e-07,0,5.823371554e-07,5.823371742e-07,-6.283864995e-07,0
0.901,-1.13167295e-05,0,5.617422773e-07,5.617422977e-07,-6.13807158e-07,0
0.911,-2.200493436e-05,0,5.426873159e-07,5.426873378e-07,-2.094023563e-05,0
0.921,-3.26940722e-05,0,5.251434415e-07,5.251434648e-07,-2.091713529e-05,0
0.931,-5.550053264e-07,0,5.090806768e-07,5.090807012e-07,-5.487063302e-07,0
0.941,-1.124590816e-05,0,4.944695918e-07,4.944696173e-07,-5.340952463e-07,0
0.951,-2.193763021e-05,0,4.812820922e-07,4.812821185e-07,-2.300371883e-05,0
0.961,-3.263012209e-05,0,4.694916679e-07,4.694916951e-07,-2.29919284e-05,0
0.971,-5.038678768e-07,0,4.590733418e-07,4.590733696e-07,-5.072387678e-07,0
0.981,-1.119773473e-05,0,4.500034634e-07,4.500034917e-07,-4.998760873e-07,0
0.991,-2.189220044e-05,0,4.422594289e-07,4.422594575e-07,-1.97572901e-05,0
1.001,-3.932610551e-05,0,2.144930734e-05,2.144930737e-05,-3.596665323e-05,0
1.011,6.451753456e-06,0,2.66331389e-05,2.663313893e-05,-2.667167848e-05,0
1.021,-3.602244935e-06,0,2.586952197e-05,2.5869522e-05,-2.590806156e-05,0
1.031,-1.447987022e-05,0,2.408530289e-05,2.234088438e-05,-4.044859539e-05,0
1.041,-2.543624437e-05,0,2.234088436e-05,2.234088438e-05,-3.816070091e-05,0
1.051,-2.141318933e-05,0,2.065079126e-05,2.065079129e-05,-2.104949328e-05,0
1.061,-3.238602757e-05,0,1.91165548e-05,1.911655483e-05,-1.951525682e-05,0
1.071,-4.330726792e-05,0,1.773557458e-05,1.77355746e-05,-4.960304383e-05,0
1.081,-5.422681568e-05,0,1.643319527e-05,1.643319529e-05,-4.830066452e-05,0
1.091,-1.527506261e-05,0,1.527591997e-05,1.421698922e-05,-1.629873588e-05,0
1.101,-2.616608919e-05,0,1.421698919e-05,1.421698922e-05,-1.501896747e-05,0
1.111,-3.706136599e-05,0,1.323770955e-05,1.323770958e-05,-3.443495325e-05,0
1.121,-4.794499963e-05,0,1.23694788e-05,1.236947882e-05,-3.381781964e-05,0
1.131,-1.17784002e-05,0,1.156966831e-05,1.156966833e-05,-1.17332677e-05,0
1.141,-2.264014944e-05,0,1.084278734e-05,1.084278736e-05,-1.061307985e-05,0
1.151,-3.34867827e-05,0,1.019602616e-05,1.019602618e-05,-2.317822158e-05,0
1.161,-4.431541987e-05,0,9.600133782e-06,9.600133799e-06,-2.243456039e-05,0
1.171,-9.253992962e-06,0,9.064420334e-06,9.064420349e-06,-8.912624292e-06,0
1.181,-2.006350392e-05,0,8.584649368e-06,8.584649382e-06,-8.432853325e-06,0
1.191,-3.085846866e-05,0,8.142778297e-06,8.14277831e-06,-3.750653216e-05,0
1.201,-4.164595564e-05,0,7.746576769e-06,7.74657678e-06,-3.713941726e-05,0
1.211,-7.442322055e-06,0,7.38846629e-06,7.3884663e-06,-7.493409459e-06,0
1.221,-1.820415265e-05,0,7.059570185e-06,7.059570193e-06,-7.164513352e-06,0
1.231,-2.895623663e-05,0,6.764541766e-06,6.764541772e-06,-2.800964369e-05,0
1.241,-3.969524822e-05,0,6.495755589e-06,6.495755594e-06,-2.771272321e-05,0
1.251,-6.387434084e-06,0,6.249165722e-06,6.249165725e-06,-6.239498987e-06,0
1.261,-1.710740732e-05,0,6.026373467e-06,6.026373468e-06,-6.03808647e-06,0
1.271,-2.781629778e-05,0,5.82098881e-06,5.82098881e-06,-3.10138843e-05,0
1.281,-3.851704213e-05,0,5.631418643e-06,5.631418641e-06,-3.084250784e-05,0
1.291,-5.513785352e-06,0,5.45726142e-06,5.457261416e-06,-5.603040819e-06,0
1.301,-1.619581462e-05,0,5.293851338e-06,5.293851333e-06,-5.371500132e-06,0
1.311,-2.687050037e-05,0,5.140677555e-06,5.140677549e-06,-2.692809773e-05,0
1.321,-3.753693021e-05,0,4.996419973e-06,4.996419965e-06,-2.678384015e-05,0
1.331,-4.93798119e-06,0,4.858021768e-06,4.858021759e-06,-4.89244422e-06,0
1.341,-1.559058612e-05,0,4.725343005e-06,4.725342995e-06,-4.759765455e-06,0
1.351,-2.623647543e-05,0,4.596891669e-06,4.596891657e-06,-2.29745211e-05,0
