#Name,"Time","camera_rel_pose_dphi","camera_rel_pose_dx","camera_rel_pose_dy","fusion_rel_pose_dphi","fusion_rel_pose_dx","fusion_rel_pose_dy","groundtruth_rel_pose_dphi","groundtruth_rel_pose_dx","groundtruth_rel_pose_dy","lidar_rel_pose_dphi","lidar_rel_pose_dx","lidar_rel_pose_dy"
#Dataset,"C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1","C1"
#Unit,"s","rad","m","m","rad","m","m","rad","m","m","rad","m","m"
0.481,-0.001819930342,3.128728332,0.005598101969,0.001877151409,3.155932704,0.002544195244,1.712185949e-12,3.11,-4.271496145e-06,0.009426126507,3.173177399,-0.006344347057
0.491,-0.001819930342,3.128728332,0.005598101969,0.002096603154,3.155913251,0.002366290861,1.729727472e-12,3.11,-4.207974777e-06,0.009422111805,3.173176836,-0.006342621298
0.501,-0.001819930342,3.128728332,0.005598101969,0.002096628978,3.155913574,0.002366197489,1.746380818e-12,3.11,-4.131257861e-06,0.009422111805,3.173176836,-0.006342621298
0.511,-0.001819930342,3.128728332,0.005598101969,0.002096601231,3.155914002,0.002366425507,1.762145985e-12,3.11,-4.042164748e-06,0.009422111805,3.173176836,-0.006342621298
0.521,-0.001819930342,3.128728332,0.005598101969,0.002096609438,3.155914449,0.002366467652,1.777689107e-12,3.11,-3.94155799e-06,0.009422111805,3.173176836,-0.006342621298
0.531,-0.001819930342,3.128728332,0.005598101969,0.002096599815,3.155915136,0.002366632222,1.792122006e-12,3.11,-3.830319812e-06,0.009422111805,3.173176836,-0.006342621298
0.541,-0.001819930342,3.128728332,0.005598101969,0.002096603355,3.155915512,0.002366725556,1.806110816e-12,3.11,-3.709356398e-06,0.009422111805,3.173176836,-0.006342621298
0.551,-0.001819930342,3.128728332,0.005598101969,0.002286532901,3.155889282,0.002203849498,1.819433493e-12,3.11,-3.579582845e-06,0.009749964725,3.172760464,-0.007171354715
0.561,-0.001819930342,3.128728332,0.005598101969,0.00228655908,3.155889705,0.002203818179,1.831645946e-12,3.11,-3.441917886e-06,0.009749964725,3.172760464,-0.007171354715
0.571,-0.001819930342,3.128728332,0.005598101969,0.002286529402,3.15589033,0.002204125076,1.843636355e-12,3.11,-3.297279607e-06,0.009749964725,3.172760464,-0.007171354715
0.581,-0.001819930342,3.128728332,0.005598101969,0.0022865367,3.1558907,0.002204227021,1.854738585e-12,3.11,-3.146574924e-06,0.009749964725,3.172760464,-0.007171354715
0.591,-0.001819930342,3.128728332,0.005598101969,0.002286527947,3.155891196,0.002204434532,1.865618771e-12,3.11,-2.990698899e-06,0.009749964725,3.172760464,-0.007171354715
0.601,-0.001819930342,3.128728332,0.005598101969,0.002286530563,3.15589167,0.002204576277,1.875388733e-12,3.11,-2.830526189e-06,0.009749964725,3.172760464,-0.007171354715
0.611,-0.001819930342,3.128728332,0.005598101969,0.001980502018,3.155655232,0.002418630184,1.884492562e-12,3.11,-2.666908631e-06,-0.0002582554473,3.161162901,0.0008320417191
0.621,-0.001819930342,3.128728332,0.005598101969,0.00198046533,3.155655558,0.002419026217,1.893152302e-12,3.11,-2.50067104e-06,-0.0002582554473,3.161162901,0.0008320417191
0.631,-0.001819930342,3.128728332,0.005598101969,0.001980509246,3.155656023,0.002418941473,1.901367952e-12,3.11,-2.332607133e-06,-0.0002582554473,3.161162901,0.0008320417191
0.641,-0.001819930342,3.128728332,0.005598101969,0.001980500931,3.155656488,0.002419162929,1.908695424e-12,3.11,-2.163478628e-06,-0.0002582554473,3.161162901,0.0008320417191
0.651,-0.001819930342,3.128728332,0.005598101969,0.001980512192,3.155657163,0.002419264112,1.916466985e-12,3.11,-1.99401006e-06,-0.0002582554473,3.161162901,0.0008320417191
0.661,-0.001819930342,3.128728332,0.005598101969,0.001980510329,3.155657544,0.00241944617,1.923350368e-12,3.11,-1.824887404e-06,-0.0002582554473,3.161162901,0.0008320417191
0.671,-0.001819930342,3.128728332,0.005598101969,0.001341339025,3.15563792,0.002819874714,1.930011706e-12,3.11,-1.656756985e-06,-0.009428599511,3.172546982,0.007175146151
0.681,-0.001819930342,3.128728332,0.005598101969,0.001341257054,3.155638316,0.002820558135,1.93600691e-12,3.11,-1.490213154e-06,-0.009428599511,3.172546982,0.007175146151
0.691,-0.001819930342,3.128728332,0.005598101969,0.001341355595,3.155638971,0.002820147129,1.941335981e-12,3.11,-1.325766935e-06,-0.009428599511,3.172546982,0.007175146151
0.701,-0.001819930342,3.128728332,0.005598101969,0.001341336095,3.155639337,0.002820434026,1.946665051e-12,3.11,-1.163901389e-06,-0.009428599511,3.172546982,0.007175146151
0.711,-0.001819930342,3.128728332,0.005598101969,0.001341361906,3.15563987,0.002820435332,1.951105943e-12,3.11,-1.005074716e-06,-0.009428599511,3.172546982,0.007175146151
0.721,-0.001819930342,3.128728332,0.005598101969,0.00134135689,3.155640359,0.002820625116,1.955324791e-12,3.11,-8.497147377e-07,-0.009428599511,3.172546982,0.007175146151
0.731,-0.001819930342,3.128728332,0.005598101969,0.0008173470558,3.155629623,0.003110124054,1.95865546e-12,3.11,-6.982141778e-07,-0.009046223688,3.172992269,0.006233713922
0.741,-0.001819930342,3.128728332,0.005598101969,0.0008172780362,3.155629966,0.003110708608,1.962652263e-12,3.11,-5.509366324e-07,-0.009046223688,3.172992269,0.006233713922
0.751,-0.001819930342,3.128728332,0.005598101969,0.0008173613339,3.155630429,0.00311035955,1.965316798e-12,3.11,-4.082224483e-07,-0.009046223688,3.172992269,0.006233713922
0.761,-0.001819930342,3.128728332,0.005598101969,0.0008173444431,3.155630899,0.00311060724,1.967759289e-12,3.11,-2.703941636e-07,-0.009046223688,3.172992269,0.006233713922
0.771,-0.001819930342,3.128728332,0.005598101969,0.0008173665803,3.155631574,0.003110606188,1.970201779e-12,3.11,-1.377545687e-07,-0.009046223688,3.172992269,0.006233713922
0.781,-0.001819930342,3.128728332,0.005598101969,0.0008173618616,3.155631958,0.003110767147,1.972200181e-12,3.11,-1.054981485e-08,-0.009046223688,3.172992269,0.006233713922
0.791,-0.001819930342,3.128728332,0.005598101969,0.0006974998671,3.155430226,0.003158431604,1.973976538e-12,3.11,1.110339768e-07,0.0001102338762,3.16161501,-0.000108152686
0.801,-0.001819930342,3.128728332,0.005598101969,0.0006974846916,3.15543065,0.003158646963,1.975752895e-12,3.11,2.268662654e-07,0.0001102338762,3.16161501,-0.000108152686
0.811,-0.001819930342,3.128728332,0.005598101969,0.0006975024882,3.155431295,0.00315865465,1.976863118e-12,3.11,3.368658119e-07,0.0001102338762,3.16161501,-0.000108152686
0.821,-0.001819930342,3.128728332,0.005598101969,0.0006974980079,3.155431667,0.003158791203,1.978195385e-12,3.11,4.409938945e-07,0.0001102338762,3.16161501,-0.000108152686
0.831,-0.001819930342,3.128728332,0.005598101969,0.0006975034629,3.155432099,0.003158859683,1.978639474e-12,3.11,5.392480882e-07,0.0001102338762,3.16161501,-0.000108152686
0.841,-0.001819930342,3.128728332,0.005598101969,0.0006975015698,3.155432543,0.003158968097,1.979083564e-12,3.11,6.316572346e-07,0.0001102338762,3.16161501,-0.000108152686
0.851,-0.001819930342,3.128728332,0.005598101969,0.0002886353622,3.155428098,0.003373302876,1.978639474e-12,3.11,7.182767904e-07,-0.009048806753,3.172992529,0.006234865401
0.861,-0.001819930342,3.128728332,0.005598101969,0.0002885734904,3.155428434,0.003373776847,1.978195385e-12,3.11,7.991856868e-07,-0.009048806753,3.172992529,0.006234865401
0.871,-0.001819930342,3.128728332,0.005598101969,0.0002886489196,3.155428911,0.003373399422,1.977973341e-12,3.11,8.744831091e-07,-0.009048806753,3.172992529,0.006234865401
0.881,-0.001819930342,3.128728332,0.005598101969,0.0002886334549,3.155429378,0.003373570246,1.977085162e-12,3.11,9.442865426e-07,-0.009048806753,3.172992529,0.006234865401
0.891,-0.001819930342,3.128728332,0.005598101969,0.0002886537679,3.155430055,0.003373511503,1.975752895e-12,3.11,1.008729351e-06,-0.009048806753,3.172992529,0.006234865401
0.901,-0.001819930342,3.128728332,0.005598101969,0.0002886493686,3.155430437,0.003373601991,1.974864716e-12,3.11,1.067959476e-06,-0.009048806753,3.172992529,0.006234865401
0.911,-0.001819930342,3.128728332,0.005598101969,-6.860710673e-05,3.155426057,0.003555702887,1.973532449e-12,3.11,1.122137581e-06,-0.009054338921,3.172999031,0.006234954752
0.921,-0.001819930342,3.128728332,0.005598101969,-6.866485592e-05,3.155426498,0.003556118657,1.971978136e-12,3.11,1.171435507e-06,-0.009054338921,3.172999031,0.006234954752
0.931,-0.001819930342,3.128728332,0.005598101969,-6.859382894e-05,3.15542714,0.003555733809,1.970423824e-12,3.11,1.216035051e-06,-0.009054338921,3.172999031,0.006234954752
0.941,-0.001819930342,3.128728332,0.005598101969,-6.860815312e-05,3.155427516,0.003555866975,1.969091556e-12,3.11,1.256126116e-06,-0.009054338921,3.172999031,0.006234954752
